year,month,day,hour,min,sec,lon,lat,depth,mag
1999,11,7,8,21,22.382,178.816,-38.087,29.771,3.532
1999,11,7,18,39,10.016,168.114,-44.339,5,3.417
1999,11,8,2,54,6.042,177.018,-37.37,5,3.382
1999,11,8,10,15,2.329,179.46,-37.448,12,3.874
1999,11,11,6,22,20.274,173.867,-42.656,5,3.058
1999,11,14,20,26,51.839,178.334,-36.684,33,4.394
1999,11,15,10,54,12.705,177.99,-38.71,5,3.142
1999,11,16,6,17,38.753,171.344,-42.989,5,3.054
1999,11,18,16,30,19.745,178.173,-36.659,12,3.426
1999,11,18,17,49,57.755,177.35,-39.344,30.628,3.511
1999,11,21,12,35,6.718,175.511,-41.025,19.917,3.325
1999,11,21,14,17,43.194,174.747,-40.868,12,3.083
1999,11,21,21,31,21.317,171.375,-43.528,12,3.115
1999,11,22,1,32,24.594,178.016,-38.717,5,3.145
1999,11,23,6,40,35.135,172.27,-41.713,5,3.277
1999,11,23,18,8,36.864,171.508,-43.113,12,3.246
1999,11,24,1,35,4.448,176.024,-40.96,27.417,3.919
1999,11,26,21,33,54.169,168.448,-47.597,12,3.488
1999,11,28,5,39,15.922,176.954,-36.598,33,3.512
1999,11,29,20,59,19.336,168.022,-44.253,12,3.092
1999,12,1,9,31,30.5,175.943,-38.105,5,3.45
1999,12,2,7,56,42.674,166.461,-46.011,5,3.318
1999,12,4,4,22,44.914,175.042,-39.772,28.284,3.055
1999,12,5,18,43,22.341,171.957,-42.95,5,3.012
1999,12,6,9,22,53.532,168.501,-44.248,5,3.273
1999,12,7,10,56,9.883,166.786,-45.392,5,4.566
1999,12,7,14,53,23.696,178.264,-38.081,18.226,3.137
1999,12,8,11,21,54.271,174.835,-39.332,21.713,3.244
1999,12,9,1,21,14.067,166.11,-46.403,12,3.134
1999,12,9,2,8,25.124,167.082,-45.213,12,3.372
1999,12,10,14,48,13.847,166.203,-46.627,33,4.887
1999,12,12,1,8,0.232,173.986,-42.08,15.157,3.424
1999,12,14,9,42,47.756,177.388,-40.466,12,3.783
1999,12,16,4,15,57.924,179.252,-38.33,17.487,3.008
1999,12,17,22,27,27.574,179.27,-38.13,12,3.341
1999,12,18,15,37,5.638,178.838,-38.119,33,3.521
1999,12,20,12,46,49.685,178.175,-36.697,12,3.431
1999,12,21,11,26,49.085,166.854,-45.589,5,4.896
1999,12,22,1,25,5.483,178.48,-38.249,28.225,3.028
1999,12,23,9,0,59.411,177.461,-37.213,5,3.531
1999,12,26,8,38,54.056,176.928,-39.695,27.529,3.135
1999,12,26,12,29,18.555,172.517,-43.017,33,3.626
1999,12,26,14,52,42.04,166.896,-45.214,12,3.031
1999,12,27,0,43,44.79,172.585,-41.078,5,3.182
1999,12,30,14,42,52.206,177.202,-37.313,5,3.916
1999,12,30,19,10,13.816,177.818,-39.439,33,3.033
1999,12,30,20,0,37.143,177.219,-39.563,26.409,3.098
1999,12,31,13,35,32.658,170.851,-43.156,5,3.861
2000,1,1,9,29,20.804,177.966,-39.324,24.207,3.334
2000,1,2,8,40,8.527,175.049,-40.085,18.458,3.277
2000,1,2,22,1,6.469,177.19,-37.392,5,3.372
2000,1,4,5,0,29.298,177.919,-38.32,25.767,3.252
2000,1,7,16,46,5.978,177.304,-39.238,33,3.069
2000,1,7,20,7,43.86,166.167,-46.123,12,3.101
2000,1,8,23,38,51.062,177.517,-37.743,38.698,3.321
2000,1,9,1,8,43.196,179.205,-38.378,12,3.644
2000,1,9,4,33,25.652,177.47,-39.614,25.233,3.653
2000,1,9,5,9,23.847,178.76,-38.315,24.857,3.159
2000,1,9,22,47,1.514,166.958,-45.67,33,3.343
2000,1,10,22,36,30.434,177.911,-37.063,33,3.381
2000,1,12,10,40,8.44,176.015,-37.97,5,3.213
2000,1,13,2,5,43.499,177.099,-39.78,37.638,3.21
2000,1,15,15,15,56.831,177.358,-37.126,5,3.331
2000,1,16,6,30,49.936,166.22,-45.185,5,3.278
2000,1,18,5,37,7.707,167.452,-45.083,5,3.871
2000,1,18,13,48,0.669,175.748,-39.427,14.264,3.374
2000,1,18,15,18,33.543,178.066,-36.975,22.139,3.086
2000,1,19,13,12,39.18,171.447,-42.889,5,3.614
2000,1,20,14,13,7.591,179.084,-37.037,12,3.049
2000,1,20,15,4,48.253,176.44,-40.228,22.437,3.298
2000,1,21,14,35,16.791,173.968,-39.029,5,3.202
2000,1,21,17,12,9.965,175.127,-40.869,25.956,3.529
2000,1,21,23,55,7.766,173.846,-39.007,12,3.178
2000,1,22,7,22,6.074,167.353,-44.736,33,3.034
2000,1,22,18,15,12.485,169.718,-44.019,5,3.116
2000,1,23,4,46,16.939,178.625,-37.995,32.561,3.023
2000,1,23,14,21,10.282,178.467,-37.868,12,3.54
2000,1,25,11,32,50.577,169.114,-43.788,5,3.298
2000,1,26,1,48,18.087,174.555,-40.438,19.972,3.107
2000,1,28,7,18,35.592,174.743,-40.885,11.613,3.003
2000,1,29,3,35,7.814,178.592,-40.092,33,3.594
2000,1,30,6,9,28.135,175.848,-41.443,33,3.018
2000,2,2,3,27,19.581,168.063,-44.461,5,4.23
2000,2,6,22,29,44.914,174.935,-40.938,31.148,3.202
2000,2,7,0,12,51.673,173.767,-42.501,33,3.252
2000,2,7,9,46,20.703,169.494,-43.963,5,3.445
2000,2,7,15,32,46.885,175.869,-40.846,29.118,3.335
2000,2,8,14,27,26.241,179.454,-37.376,11.532,3.809
2000,2,8,18,52,18.95,176.758,-37.081,33,3.067
2000,2,9,15,12,20.921,179.074,-37.918,23.482,3.271
2000,2,9,21,42,37.215,178.215,-38.207,12,3.007
2000,2,11,10,34,5.214,174.677,-42.104,31.802,3.866
2000,2,11,15,21,35.43,174.599,-41.008,34.983,3.205
2000,2,12,1,19,21.702,178.536,-38.673,29.224,3.529
2000,2,13,2,55,22.159,177.568,-36.818,12,3.709
2000,2,13,10,0,31.015,179.269,-37.754,33,3.767
2000,2,13,11,7,9.247,174.18,-41.57,5,3.144
2000,2,14,12,39,23.075,175.252,-41.274,28.974,3.141
2000,2,15,14,35,21.609,177.289,-40.414,12,3.497
2000,2,16,5,53,4.562,173.883,-39.074,5,3.04
2000,2,16,19,30,19.652,178.25,-38.233,5,3.404
2000,2,16,22,43,10.926,172.346,-41.491,11.253,3.349
2000,2,17,5,57,30.7,176.632,-38.088,5,3.195
2000,2,17,15,36,23.392,174.533,-39.197,0,3.602
2000,2,18,5,25,35.262,178.389,-37.516,33,3.265
2000,2,18,21,44,40.529,178.743,-38.789,21.96,3.316
2000,2,20,4,29,21.243,176.409,-40.437,24.889,3.444
2000,2,20,20,20,48.665,177.612,-39.353,39.861,3.492
2000,2,21,10,31,40.085,177.496,-39.286,29.759,3.028
2000,2,24,15,38,34,166.921,-45.308,12,3.467
2000,2,24,19,18,22.312,167.948,-44.465,9.789,3.312
2000,2,24,20,12,35.669,177.016,-39.906,12,3.005
2000,2,26,9,39,1.307,177.672,-39.083,38.767,3.205
2000,2,29,1,48,17.794,173.672,-39.366,17.404,3.277
2000,2,29,11,50,34.306,176.87,-38.934,37.333,3.029
2000,3,2,11,38,9.029,177.156,-40.377,33,3.045
2000,3,3,21,13,9.749,174.155,-38.518,16.632,3.32
2000,3,7,3,12,34.386,166.883,-45.029,19.456,3.254
2000,3,9,13,25,23.837,175.159,-40.033,12,3.301
2000,3,9,22,51,45.393,178.809,-38.192,12,4.417
2000,3,10,14,2,41.816,174.498,-39.2,8.932,4.269
2000,3,11,11,39,15.962,174.344,-41.762,30.033,3.072
2000,3,13,4,4,27.232,174.581,-42.431,33,3.201
2000,3,14,3,8,10.036,176.942,-37.495,12,3.094
2000,3,15,18,54,24.857,175.167,-36.493,12,3.794
2000,3,16,15,33,42.298,179.191,-37.614,21.99,3.13
2000,3,17,14,50,33.305,173.942,-42.1,12,3.152
2000,3,19,11,30,44.856,176.952,-36.587,12,3.346
2000,3,19,12,30,35.129,174.957,-40.279,25.489,3.536
2000,3,22,0,59,14.359,179.512,-37.294,12,4.758
2000,3,26,3,37,8.276,172.238,-41.278,0,3.188
2000,3,27,11,57,8.978,166.488,-45.579,19.433,4.133
2000,3,27,15,57,26.91,174.982,-39.324,29.607,3.331
2000,3,28,2,8,48.909,174.185,-42.111,20.107,3.427
2000,3,28,16,39,10.495,174.241,-41.718,12,3.333
2000,3,29,6,20,36.684,172.236,-41.568,5,3.161
2000,3,29,14,30,58.945,175.434,-41.061,30.717,5.2
2000,3,29,15,13,45.482,166.182,-46.827,33,3.45
2000,3,29,21,0,42.415,172.326,-41.409,5,3.402
2000,3,31,3,21,54.725,174.639,-39.288,20.568,3.061
2000,3,31,9,15,45.491,168.015,-44.322,5,3.09
2000,4,1,2,16,16.534,177.527,-39.338,29.709,3.016
2000,4,3,9,43,23.712,168.443,-44.097,5,3.942
2000,4,3,16,10,4.958,177.812,-39.579,28.272,3.18
2000,4,4,17,9,46.086,165.639,-46.815,33,3.458
2000,4,4,23,25,7.037,171.435,-42.946,5,3.047
2000,4,5,11,14,36.814,177.773,-37.332,33,3.785
2000,4,5,14,43,56.328,174.897,-40.191,33,3.265
2000,4,5,21,32,14.392,167.069,-45.023,5,3.206
2000,4,6,2,56,53.999,177.39,-38.743,39.674,3.299
2000,4,6,8,27,31.17,170.234,-44.555,12,4.24
2000,4,6,12,0,42.203,178.305,-38.282,12,3.774
2000,4,8,6,47,1.524,174.752,-40.828,13.352,3.081
2000,4,8,23,22,18.725,166.63,-45.402,22.939,4.585
2000,4,12,12,24,6.344,173.064,-42.326,12,3.035
2000,4,12,17,30,45.857,174.916,-40.113,12,3.174
2000,4,12,21,54,7.809,174.022,-42.056,15.963,3.193
2000,4,13,2,49,59.521,178.067,-38.621,30.379,4.217
2000,4,16,12,8,59.707,165.836,-46.698,12,3.091
2000,4,18,23,46,5.313,166.174,-45.08,14.063,3.706
2000,4,19,5,45,13.785,175.549,-40.702,30.813,3.293
2000,4,21,2,43,30.782,177.997,-38.98,19.385,3.297
2000,4,22,0,42,13.23,176.556,-37.767,5,3.563
2000,4,22,21,43,14.927,177.187,-39.604,12,3.026
2000,4,23,13,29,13.241,171.919,-41.442,12,3.374
2000,4,24,0,44,9.841,176.775,-37.428,33,3.378
2000,4,24,1,39,33.489,176.489,-37.991,5,3.34
2000,4,24,21,9,39.39,174.436,-38.327,13.741,3.77
2000,4,28,3,30,24,168.36,-44.141,5,3.578
2000,4,28,6,41,47.258,177.009,-39.858,14.293,3.326
2000,4,28,11,19,2.173,173.214,-42.673,33,4.358
2000,4,29,5,5,14.108,176.853,-37.055,12,3.199
2000,4,29,20,16,30.214,172.227,-41.578,12,3.553
2000,5,2,1,16,35.974,176.843,-40.806,33,3.829
2000,5,3,7,46,23.5,174.926,-40.091,24.478,3.52
2000,5,6,23,52,32.494,175.061,-40.014,12,3.005
2000,5,7,7,10,50.269,173.746,-42.559,19.611,3.094
2000,5,7,19,54,32.112,177.248,-40.405,33,3.729
2000,5,8,12,9,19.841,178.116,-38.848,31.58,3.159
2000,5,12,1,37,11.878,174.997,-41.44,26.062,3.222
2000,5,12,15,50,18.203,172.48,-43.444,12,3.079
2000,5,13,1,1,9.826,174.323,-41.783,32.401,3.063
2000,5,15,16,54,7.676,178.748,-37.301,21.877,3.282
2000,5,17,20,31,26.334,179.08,-37.922,12,3.099
2000,5,22,1,49,44.107,166.623,-45.709,12,3.168
2000,5,23,4,22,21.13,165.63,-46.704,12,3.658
2000,5,23,4,50,14.161,174.847,-40.442,35,3.299
2000,5,23,13,52,22.067,167.026,-44.869,5,4.112
2000,5,26,5,55,42.08,177.321,-37.172,5,3.674
2000,5,27,2,54,50.306,175.336,-39.219,13.317,3.105
2000,5,27,7,55,26.267,174.602,-41.168,34.814,3.08
2000,5,27,12,47,25.918,178.757,-37.646,25.486,3.702
2000,5,30,1,37,23.406,179.176,-38.369,12,3.324
2000,5,30,3,50,7.282,174.987,-40.194,12,3.127
2000,5,31,2,16,34.859,174.498,-41.313,18.9,3.088
2000,5,31,10,34,41.673,169.802,-46.374,5,3.208
2000,5,31,17,57,17.918,173.544,-42.749,26.325,3.198
2000,6,1,15,34,26.928,175.183,-39.996,17.469,3.217
2000,6,2,0,14,24.079,174.656,-39.198,19.152,3.146
2000,6,2,3,16,59.708,174.138,-41.368,39.32,3.639
2000,6,3,11,6,6.486,168.139,-45.645,29.647,3.333
2000,6,4,10,16,28.222,178.339,-37.863,34.139,3.255
2000,6,7,5,20,26.422,177.931,-37.123,5,3.127
2000,6,7,7,46,8.101,177.835,-37.352,12,3.844
2000,6,7,11,34,35.499,175.562,-37.586,5,3.41
2000,6,7,16,38,44.008,174.433,-41.747,24.152,3.257
2000,6,8,14,42,20.632,167.205,-45.113,5,3.042
2000,6,11,14,37,17.632,178.43,-38.156,26.059,3.45
2000,6,11,14,54,17.162,168.677,-44.091,12,3.058
2000,6,11,22,19,54.768,167.011,-45.25,12,3.177
2000,6,12,11,3,56.817,179.07,-37.697,22.505,3.487
2000,6,13,19,12,10.804,175.929,-38.821,5,3.452
2000,6,13,21,31,56.51,166.194,-45.542,12,3.797
2000,6,15,1,58,48.405,166.852,-45.113,5,3.538
2000,6,15,6,39,44.698,166.342,-45.517,12,4.34
2000,6,17,10,2,30.144,170.414,-45.062,12,3.199
2000,6,18,12,26,38.608,176.66,-40.392,33,3.835
2000,6,20,11,20,18.032,166.679,-45.333,12,4.624
2000,6,21,1,16,29.988,167.676,-44.248,5,3.069
2000,6,21,3,39,28.861,174.075,-41.928,23.079,3.242
2000,6,23,1,42,23.12,174.423,-41.589,20.2,4.143
2000,6,23,5,51,3.324,175.238,-39.263,13.62,3.083
2000,6,24,8,41,50.72,171.284,-44.256,12,3.137
2000,6,25,5,57,8.195,177.211,-40.367,33,3.034
2000,6,25,11,36,29.489,169.313,-44.352,12,3.241
2000,6,26,1,27,27.522,167.17,-45.79,5,3.063
2000,6,26,21,54,51.484,177.577,-37.726,31.841,3.523
2000,6,27,14,1,21.76,179.284,-37.789,12,3.025
2000,6,28,0,34,44.675,177.061,-39.985,12,3.542
2000,6,30,1,21,41.459,175.095,-40.846,31.675,3.029
2000,6,30,22,36,47.164,177.45,-39.257,33,3.487
2000,7,2,20,34,7.63,174.503,-41.153,32.743,3.017
2000,7,3,7,6,9.488,170.042,-43.597,5,3.459
2000,7,3,23,44,14.607,176.655,-40.467,33,3.06
2000,7,4,18,17,15.339,177.709,-38.479,33,3.262
2000,7,5,12,50,54.584,177.077,-40.098,12,3.29
2000,7,6,11,10,18.595,178.135,-38.513,29.805,3.114
2000,7,7,8,52,40.733,174.845,-39.269,27.282,3.312
2000,7,10,11,36,30.003,177.814,-39.04,26.369,3.033
2000,7,10,12,47,51.133,178.694,-39.187,25.459,3.152
2000,7,11,9,30,17.043,175.12,-40.837,31.989,3.2
2000,7,11,18,6,40.04,178.375,-38.108,24.512,3.177
2000,7,12,0,31,24.76,179.305,-37.59,15.539,3.775
2000,7,13,21,20,17.838,175.691,-40.848,5,3.275
2000,7,16,14,24,14.974,178.241,-38.24,12,3.335
2000,7,17,15,35,2.607,178.436,-37.132,33,4.169
2000,7,18,9,54,46.275,179.326,-37.207,33,3.876
2000,7,18,15,5,32.981,178.817,-39.291,12,3.453
2000,7,18,22,3,28.454,178.945,-38.752,12,3.31
2000,7,19,2,18,18.298,178.304,-38.242,12,3.466
2000,7,19,11,8,29.228,174.627,-41.654,29.502,3.021
2000,7,19,22,32,10.123,167.508,-44.791,5,3.45
2000,7,20,0,48,24.11,166.456,-45.728,12,3.107
2000,7,20,1,50,47.706,174.457,-41.595,9.494,3.283
2000,7,20,9,55,52.044,166.885,-45.282,12,3.676
2000,7,20,10,4,35.27,177.46,-37.173,5,3.139
2000,7,20,18,21,23.444,178.292,-38.402,12,3.172
2000,7,20,20,19,21.225,178.1,-39.097,33,3.15
2000,7,21,16,43,38.23,179.2,-37.914,21.464,3.59
2000,7,21,16,49,41.6,174.839,-39.354,24.61,4.081
2000,7,22,7,47,45.932,178.267,-38.22,12,3.698
2000,7,24,7,38,47.973,172.253,-41.426,5,3.421
2000,7,24,21,21,19.65,173.534,-39.678,11.979,3.418
2000,7,26,20,21,38.961,177.33,-40.44,30.033,3.82
2000,7,27,1,16,7.408,167.109,-45.033,5,3.075
2000,7,27,18,51,53.289,168.459,-44.57,5,3.212
2000,7,29,0,30,25.937,166.418,-45.556,5,3.03
2000,7,29,16,59,19.433,175.089,-40.085,27.554,3.41
2000,7,29,20,25,17.861,176.016,-38.618,5,3.449
2000,7,31,2,36,9.645,165.524,-46.812,12,3.133
2000,7,31,23,20,41.65,178.688,-38.957,12.417,3.057
2000,8,1,0,43,27.462,177.373,-36.845,33,3.189
2000,8,3,9,20,12.949,168.087,-45.581,23.902,3.052
2000,8,4,10,53,43.94,174.914,-41.471,30.82,3.567
2000,8,5,4,24,18.186,167.183,-44.977,17.952,3.7
2000,8,7,5,2,33.624,178.511,-37.845,5,3.245
2000,8,7,9,20,57.564,165.928,-46.078,12,3.947
2000,8,8,15,35,5.698,175.018,-40.385,24.157,3.032
2000,8,8,16,20,59.735,167.513,-45.687,12,3.911
2000,8,8,17,51,37.692,173.974,-40.276,13.363,3.451
2000,8,10,17,21,28.22,166.684,-45.522,12,3.317
2000,8,11,8,53,11.68,174.56,-38.696,20.719,3.958
2000,8,11,18,39,51.391,177.744,-39.353,28.932,3.265
2000,8,12,6,20,47.644,174.883,-40.108,12,3.17
2000,8,13,14,0,54.336,174.728,-39.248,20.248,3.168
2000,8,14,14,2,16.995,175.257,-40.841,35.544,4.368
2000,8,15,2,21,37.211,176.071,-40.107,29.332,3.103
2000,8,15,17,36,8.978,176.867,-39.982,33,3.001
2000,8,16,23,26,55.486,177.198,-37.528,5,3.031
2000,8,17,14,48,31.862,175.173,-40.029,19.465,3.288
2000,8,18,16,56,51.795,178.843,-38.509,12,3.242
2000,8,18,23,27,41.079,166.905,-45.281,5,3.125
2000,8,21,6,50,8.652,168.749,-44.078,5,3.131
2000,8,22,6,1,9.095,178.886,-37.505,23.172,3.775
2000,8,23,9,6,42.601,177.258,-39.922,12,3.131
2000,8,24,2,26,31.349,166.576,-46.408,12,3.09
2000,8,25,13,3,6.264,178.789,-37.467,24.079,3.681
2000,8,26,5,33,19.498,178.652,-38.61,12,3.01
2000,8,26,6,15,20.641,177.394,-40.042,12,3.039
2000,8,27,17,38,16.466,171.841,-41.947,12,3.122
2000,8,28,2,16,9.633,169.688,-44.787,5,4.145
2000,8,28,22,45,11.442,167.143,-45.649,12,3.184
2000,8,28,23,28,18.043,177.887,-39.238,25.306,3.001
2000,8,31,9,29,21.502,178.739,-38.409,12,3.02
2000,9,5,14,47,6.809,171.846,-42.922,12,3.131
2000,9,6,6,47,1.356,178.82,-38.026,33,3.257
2000,9,6,15,44,14.79,177.197,-37.254,5,4.478
2000,9,7,10,29,41.676,177.432,-38.821,30.075,4.185
2000,9,8,3,46,52.587,174.935,-40.299,33,3.076
2000,9,8,18,3,7.981,178.699,-39.137,33,3.695
2000,9,11,15,22,44.033,176.84,-39.686,25.751,3.211
2000,9,12,12,12,27.572,174.636,-41.194,37.851,3.275
2000,9,14,11,0,18.068,170.914,-43.225,5,3.115
2000,9,16,13,21,7.565,177.177,-38.38,39.71,3.003
2000,9,16,18,56,21.869,167.733,-44.623,32.115,4.211
2000,9,18,23,7,8.932,166.488,-46.625,12,3.069
2000,9,19,12,8,32.655,167.285,-45.139,39.984,3.166
2000,9,22,12,40,32.338,175.123,-38.82,12,3.328
2000,9,23,10,47,29.025,179.536,-37.399,12,3.087
2000,9,23,11,18,3.246,177.176,-37.518,5,3.245
2000,9,23,19,51,46.759,174.514,-41.151,39.272,3.035
2000,9,25,4,25,44.026,177.109,-37.545,5,4.511
2000,9,28,8,21,49.209,177.973,-38.841,38.624,4.01
2000,9,28,19,16,24.266,175.164,-40.958,26.02,3.251
2000,9,29,17,44,25.009,167.006,-45.118,12,3.123
2000,10,1,13,26,35.823,178.084,-37.3,33,3.083
2000,10,1,15,4,52.598,174.374,-41.567,13.393,4.437
2000,10,2,15,4,22.545,175.059,-41.179,18.996,3.275
2000,10,3,0,15,1.108,171.085,-43.189,5,4.18
2000,10,3,13,56,59.64,174.247,-41.798,14.327,3.148
2000,10,6,4,37,19.171,175.446,-39.891,25.419,3.002
2000,10,7,16,49,21.144,175.273,-39.876,31.078,3.787
2000,10,8,14,5,31.746,179.013,-37.94,12,3.043
2000,10,9,20,43,59.25,174.413,-40.143,16.902,3.05
2000,10,10,21,45,7.033,174.605,-41.152,31.689,3.505
2000,10,12,8,40,2.908,169.236,-46.428,15.135,4.088
2000,10,13,17,8,9.348,175.799,-37.584,5,3.704
2000,10,13,23,10,36.797,174.053,-42.005,11.691,4.184
2000,10,15,2,18,57.053,179.438,-37.898,12,3.133
2000,10,15,7,11,59.053,173.552,-42.393,13.494,3.013
2000,10,16,20,34,46.894,176.853,-39.939,33,3.449
2000,10,18,10,44,34.427,170.334,-45.975,5,3.161
2000,10,18,11,32,28.477,176.446,-40.529,38.697,3.093
2000,10,18,22,57,11.265,168.094,-44.481,5,3.366
2000,10,21,0,34,10.756,168.728,-44.101,5,4.432
2000,10,21,3,55,11.281,179.411,-37.203,12,3.271
2000,10,21,13,57,37.214,171.179,-45.164,22.258,3.604
2000,10,24,14,6,9.483,175.174,-40.025,12,3.308
2000,10,25,6,38,31.92,168.607,-44.21,5,3.571
2000,10,26,17,9,31.65,179.264,-38.185,12,3.345
2000,10,26,23,19,25.25,178.034,-38.927,39.493,3.425
2000,10,27,8,53,38.043,174.764,-41.19,29.603,3.167
2000,10,29,15,38,14.627,177.109,-37.094,5,3.089
2000,10,29,18,37,15.063,178.501,-38.026,20.809,3.091
2000,10,29,22,29,36.665,177.169,-36.963,12,3.059
2000,10,31,13,51,47.418,174.688,-41,39.399,3.907
2000,10,31,17,0,3.888,178.88,-39.142,12,3.183
2000,11,1,10,35,55.779,166.946,-45.117,9,6.1
2000,11,1,10,38,48.84,166.95,-45.1,9,4.022
2000,11,2,16,47,23.752,172.979,-39.996,5,3.141
2000,11,3,16,32,23.227,170.973,-43.127,5,3.18
2000,11,4,18,19,28.263,175.379,-39.211,11.985,3.446
2000,11,5,0,21,42.893,175.935,-39.66,33,3.14
2000,11,5,6,10,32.463,175.991,-40.696,25.955,3.123
2000,11,5,10,15,59.707,174.052,-41.94,17.633,3.486
2000,11,5,15,21,18.887,177.586,-37.917,12,3.451
2000,11,5,17,15,11.892,173.244,-42.951,26.171,3.02
2000,11,7,8,6,13.962,175.183,-40.036,12,3.184
2000,11,8,20,45,2.213,177.126,-37.374,5,3.193
2000,11,8,23,17,4.853,178.737,-38.162,33,3.035
2000,11,11,6,45,56.12,178.976,-37.414,12,4.696
2000,11,11,15,42,26.458,177.488,-36.853,5,3.181
2000,11,11,23,57,13.959,168.172,-44.261,5,4.031
2000,11,13,5,23,40.701,177.898,-39.154,28.906,3.06
2000,11,14,10,40,51.143,176.975,-36.765,12,3.625
2000,11,17,14,8,27.205,177.291,-37.832,27.046,3.005
2000,11,17,20,38,22.757,176.896,-40.57,31.773,4.535
2000,11,18,14,42,43.226,178.644,-38.458,26.738,3.846
2000,11,18,19,52,29.864,172.191,-42.162,12,4.051
2000,11,19,11,55,2.277,177.144,-37.356,5,3.434
2000,11,19,20,27,38.97,174.913,-40.069,33,3.396
2000,11,21,1,13,13.54,172.402,-40.815,5,3.36
2000,11,22,1,42,16.846,177.166,-37.258,5,3.898
2000,11,22,11,2,27.507,177.441,-38.853,33,3.013
2000,11,23,11,21,38.644,169.694,-44.806,5,3.098
2000,11,24,4,23,11.236,177.19,-37.538,5,3.066
2000,11,24,13,35,6.848,178.034,-36.705,12,3
2000,11,25,11,8,20.687,175.219,-40.027,20.951,3.579
2000,11,25,18,12,9.059,177.957,-38.713,26.665,3.429
2000,11,26,10,43,56.156,170.663,-43.893,5,3.058
2000,11,27,19,57,29.343,167.516,-44.763,9,4.337
2000,11,28,0,27,21.201,177.279,-40.418,33,3.787
2000,11,30,4,5,12.558,179.186,-37.804,33,3.48
2000,11,30,23,12,18.351,173.246,-43.455,12,3.465
2000,12,5,8,0,25.68,171.91,-41.791,13.453,3.377
2000,12,9,17,3,55.3,174.281,-41.925,12,3.077
2000,12,11,5,40,38.917,174.283,-41.552,11.174,3.388
2000,12,12,11,24,29.6,177.611,-39.059,38.535,4.254
2000,12,13,16,39,11.448,178.819,-39.734,12,3.259
2000,12,13,19,43,20.708,167.95,-44.356,5,3.081
2000,12,14,3,14,28.942,177.159,-37.381,5,3.161
2000,12,15,9,40,28.217,167.743,-44.466,5,3.561
2000,12,15,22,39,14.762,175.547,-40.659,25.734,3.023
2000,12,15,23,47,53.86,166.71,-45.469,10.503,3.654
2000,12,18,16,47,10.834,174.779,-41.646,28.334,3.246
2000,12,20,17,28,26.315,176.003,-40.94,24.202,3.063
2000,12,22,0,49,12.257,166.86,-46.063,5,3.373
2000,12,22,15,36,54.128,170.959,-44.507,12,3.92
2000,12,24,12,44,55.962,179.376,-37.509,12,3.066
2000,12,26,8,41,18.234,177.046,-37.442,33,3.255
2000,12,27,11,8,17.038,177.522,-38.852,25.589,3.129
2000,12,28,15,2,2.514,179.279,-37.582,12,3.202
2000,12,29,1,30,3.674,172.441,-42.695,7.812,4.511
2000,12,29,11,18,29.71,179.099,-39.714,33,3.417
2000,12,30,2,55,9.203,177.113,-37.324,5,3.198
2000,12,31,21,56,50.827,178.797,-38.067,30.386,5.3
2001,1,2,5,34,43.25,176.801,-39.083,29.61,4.2
2001,1,3,3,53,2.307,166.046,-46.023,9,3.199
2001,1,4,19,35,5.242,177.501,-36.922,12,3.078
2001,1,5,16,26,35.355,173.513,-43.12,33,3.244
2001,1,6,12,26,38.191,177.618,-36.888,12,3.152
2001,1,6,18,31,14.43,175.456,-40.743,37.15,3.179
2001,1,8,18,5,26.908,173.937,-42.896,33,3.279
2001,1,8,19,18,1.432,178.736,-38.994,21.967,3.452
2001,1,9,0,48,28.431,179.652,-37.755,12,3.455
2001,1,10,1,16,39.786,178.091,-38.911,34.37,3.054
2001,1,10,6,44,46.456,171.054,-43.184,5,3.402
2001,1,12,9,29,7.626,176.593,-40.771,14.557,3.078
2001,1,12,10,45,54.099,176.025,-42.116,12,3.145
2001,1,12,21,9,57.723,176.383,-38.294,5,3.166
2001,1,13,17,53,23.891,174.87,-41.285,26.48,3.089
2001,1,14,16,55,9.744,177.887,-39.26,19.96,3.545
2001,1,16,9,50,54.409,179.107,-38.349,25.084,3.659
2001,1,16,12,33,5.906,173.232,-43.139,29.931,3.23
2001,1,18,1,18,3.046,178.899,-37.746,24.133,3.601
2001,1,19,6,54,23.413,169.683,-43.637,5,3.761
2001,1,19,23,32,56.302,178.968,-37.819,12,3.124
2001,1,22,9,28,5.566,179.095,-37.787,12,3.315
2001,1,22,16,34,13.018,177.201,-38.893,34.66,3.205
2001,1,24,7,3,46.534,174.715,-39.312,29.81,3.084
2001,1,24,15,59,44.519,179.381,-37.786,17.811,3.588
2001,1,25,4,35,26.674,170.977,-42.971,6.622,3.408
2001,1,25,15,32,22.928,177.99,-38.901,23.73,3.029
2001,2,2,3,28,11.665,178.021,-38.373,32.24,3.304
2001,2,4,6,2,42.413,173.942,-42.058,5,3.513
2001,2,5,0,2,32.404,179.097,-39.774,12,3.051
2001,2,9,18,37,49.438,177.876,-38.975,30.18,3.141
2001,2,10,16,42,59.961,176.634,-39.983,23.55,3.207
2001,2,11,2,57,33.191,172.366,-43.208,31.86,3.181
2001,2,13,7,4,48.512,176.377,-40.319,27.77,3.287
2001,2,13,15,9,5.847,174.554,-41.827,19.6,3.075
2001,2,15,2,12,37.713,176.697,-39.971,19.89,3.127
2001,2,15,22,38,18.574,176.144,-38.435,5,3.115
