,id,origin_time,latitude,longitude,depth,magnitude,counts,catalog_id,region_id,mag_id
2084,b'usp00086ja',872181407290,38.563,-118.489,10.0,4.4,1,,5018,4
2085,b'nc518404',872322541090,40.3936667,-125.1903333,0.517,4.0,1,,39,0
2086,b'nc519094',872869700150,41.5856667,-120.594,44.438,4.15,1,,3172,1
2087,b'usp00087ev',874071414110,36.864,-116.249,10.0,4.0,1,,6418,0
2088,b'ci9023927',874708634470,34.141,-116.856,8.674,4.11,1,,6026,1
2089,b'ci9024626',875462242950,34.301,-116.452,6.543,4.42,1,,6276,4
2090,b'nc524039',875962654180,41.0528333,-125.3433333,6.792,5.5,1,,9,15
2091,b'nc524262',876139223600,41.072,-125.3448333,2.052,4.3,1,,9,3
2092,b'nc528522',877769689360,39.6038333,-122.0625,14.739,4.0,1,,1801,0
2093,b'nc528810',877862646410,41.0663333,-125.3235,4.602,5.2,1,,9,12
2094,b'usp00089x6',878459662320,37.831,-118.238,1.4,4.2,1,,5138,2
2095,b'usp00089x8',878460714230,37.801,-118.143,5.0,5.4,1,,5203,14
2096,b'usp00089yd',878482984290,37.854,-118.161,5.0,4.6,1,,5203,6
2097,b'usp00089yr',878487773270,37.835,-118.273,6.3,4.2,1,,5138,2
2098,b'nc531880',878752168280,39.9468333,-120.866,-0.909,4.4,1,,2873,4
2099,b'ci9030105',878770808180,37.241,-117.86,4.472,4.21,1,,5397,2
2100,b'ci9031307',879573620970,37.233,-117.881,4.306,4.68,1,,5397,6
2101,b'nc536789',880200415980,37.6353333,-118.9178333,6.004,4.54,1,,4693,5
2102,b'nc536903',880219235160,37.6365,-118.936,5.114,4.86,1,,4693,8
2103,b'nc30152582',880222259460,37.636,-118.9486667,5.549,4.5,1,,4693,5
2104,b'nc539672',880924625440,37.6358333,-118.9448333,4.574,4.88,1,,4693,8
2105,b'ci9033757',881341478920,34.097,-116.996,3.069,4.08,1,,5961,0
2106,b'nc51034902',881583724350,37.425,-119.4391667,16.186,4.02,1,,4194,0
2107,b'ci9034200',881629812620,32.337,-115.263,5.997,4.01,1,,6916,0
2108,b'nc544051',882225762110,40.3165,-124.5551667,21.296,4.2,1,,263,2
2109,b'nc544743',882479975230,40.2916667,-124.5095,4.306,4.4,1,,262,4
2110,b'nc30159197',883425752690,37.6023333,-118.9128333,5.804,4.1,1,,4693,1
2111,b'ci9036954',883570965060,33.192,-115.608,10.282,4.07,1,,6716,0
2112,b'nc30159902',883600607340,37.632,-118.8693333,4.232,4.8,1,,4757,8
2113,b'nc549582',884009472890,37.633,-118.8716667,4.262,4.2,1,,4757,2
2114,b'ci9038699',884024046480,33.951,-117.709,11.356,4.29,1,,5431,2
2115,b'nc552764',885306943300,40.3465,-124.8513333,5.996,4.5,1,,144,5
2116,b'nc557233',887753319360,39.8578333,-120.511,-1.01,4.1,1,,3155,1
2117,b'ci9042967',887812172310,31.814,-115.727,5.62,4.86,1,,6649,8
2118,b'usp0008ghy',888367837000,38.239,-118.389,11.0,4.3,1,,5078,3
2119,b'ci9044494',889163260340,36.067,-117.638,0.334,5.23,1,,5519,12
2120,b'ci3298168',889163383760,36.061,-117.63,-0.54,4.85,1,,5519,8
2121,b'ci3298170',889163661730,36.072,-117.625,-0.398,4.46,1,,5519,4
2122,b'ci9044650',889169795450,36.062,-117.647,0.644,4.44,1,,5519,4
2123,b'ci9045109',889231006840,36.076,-117.618,0.234,5.04,1,,5519,10
2124,b'ci3298191',889231064400,36.074,-117.623,-1.44,4.8,1,,5519,8
2125,b'ci3298292',889618731830,34.024,-117.23,14.421,4.45,1,,5765,4
2126,b'usp0008hre',890390584540,37.854,-118.197,5.0,4.4,1,,5203,4
2127,b'usp0008kwg',893434647000,38.47,-118.41,6.7,4.2,1,,5017,2
2128,b'nc30176079',896387492990,36.8111667,-121.5411667,7.85,4.3,1,,2200,3
2129,b'nc30177872',897369880160,37.5885,-118.7956667,4.557,4.9,1,,4820,9
2130,b'nc30179394',897830981780,41.0908333,-125.3843333,4.342,4.3,1,,9,3
2131,b'nc30179574',897875962390,37.0388333,-121.4776667,7.95,4.0,1,,2291,0
2132,b'ci9057864',898443174610,36.158,-119.742,5.881,4.0,1,,3887,0
2133,b'nc30181280',898692065720,37.5888333,-118.7835,5.719,4.05,1,,4820,0
2134,b'ci9058934',899350790450,36.945,-117.525,4.646,4.75,1,,5595,7
2135,b'ci9060065',900106153760,33.224,-116.088,12.252,4.07,1,,6497,0
2136,b'nc30184459',900478399260,37.5638333,-118.806,3.706,4.9,1,,4756,9
2137,b'nc30186109',901010329860,40.6256667,-122.409,22.8,4.5,1,,1497,5
2138,b'nc30188256',901951303930,37.5698333,-118.7913333,1.781,4.06,1,,4820,0
2139,b'nc30188594',902069145470,37.5723333,-118.797,4.416,4.1,1,,4820,1
2140,b'nc30189282',902324668740,37.5815,-118.79,1.933,4.12,1,,4820,1
2141,b'nc30190473',902931025140,36.7545,-121.4615,8.822,5.1,1,,2288,11
2142,b'ci9064093',903274480230,34.121,-116.928,4.604,4.78,1,,5962,7
2143,b'ci9064568',903656998440,34.374,-117.648,7.426,4.4,1,,5502,4
2144,b'ci7112721',907265895960,34.111,-116.92,3.175,4.63,1,,5962,6
2145,b'nc30201983',908427946710,40.8363333,-123.5546667,24.64,4.2,1,,767,2
2146,b'ci9069505',908851737100,32.058,-115.406,5.99,4.17,1,,6810,1
2147,b'nc30202875',908958661510,39.7378333,-120.6495,-1.041,4.27,1,,3059,2
2148,b'ci9069997',909450520650,34.323,-116.844,4.078,4.82,1,,6028,8
2149,b'ci9070083',909502817060,34.32,-116.85,2.468,4.09,1,,6028,0
2150,b'nc30204269',909741211570,39.2843333,-120.0453333,1.258,4.8,1,,3627,8
2151,b'nc30207228',912109793600,40.6261667,-122.414,24.59,5.1,1,,1497,11
2152,b'nc30207262',912121086720,40.6166667,-122.3981667,24.65,4.62,1,,1573,6
2153,b'nc30207272',912127429060,40.6736667,-125.2921667,4.492,5.4,1,,16,14
2154,b'nc30207273',912128771750,40.7028333,-125.2685,7.892,4.08,1,,17,0
2155,b'nc30207362',912228075320,40.6168333,-122.3996667,23.489,4.19,1,,1573,1
2156,b'nc30209339',913614849500,37.5296667,-118.8105,4.621,4.03,1,,4756,0
2157,b'ci9075803',916233655910,32.711,-115.925,10.269,4.38,1,,6548,3
2158,b'nc30214213',916649316710,36.6461667,-121.2678333,10.526,4.2,1,,2468,2
2159,b'nc30214879',917192096680,39.5608333,-123.7596667,5.25,4.1,1,,642,1
2160,b'usp00091q5',917290326130,36.817,-115.959,5.0,4.4,1,,6589,4
2161,b'usp00091t5',917433863300,36.816,-115.989,5.0,4.8,1,,6589,8
2162,b'nc596169',918570767090,40.714,-124.9985,12.411,4.1,1,,111,1
2163,b'nc30217292',919058403950,40.2756667,-124.4045,21.206,4.7,1,,305,7
2164,b'nc30217691',919328321500,38.7796667,-122.7708333,3.93,4.15,1,,1260,1
2165,b'ci9078694',919393712290,32.591,-116.161,6.488,4.24,1,,6433,2
2166,b'nc30218574',920042756750,35.9455,-120.4916667,9.893,4.0,1,,3211,0
2167,b'ci9080531',921331880340,32.584,-116.165,7.058,4.27,1,,6433,2
2168,b'nc21005551',922214200410,36.6755,-121.2993333,6.326,4.0,1,,2468,0
2169,b'ci9082683',923466400120,32.594,-116.162,8.298,4.07,1,,6433,0
2170,b'ci9084040',924450781010,32.585,-116.162,7.698,4.15,1,,6433,1
2171,b'ci9086596',926668443190,34.062,-116.366,1.036,4.93,1,,6332,9
2172,b'ci3317364',926679155210,34.033,-116.359,0.926,4.15,1,,6332,1
2173,b'nc21014765',926774530660,37.5296667,-118.8171667,2.934,5.5,1,,4756,15
2174,b'nc21014803',926775486230,37.514,-118.827,4.393,4.31,1,,4756,3
2175,b'nc21014843',926790848780,37.5115,-118.8295,5.405,4.7,1,,4756,7
2176,b'nc21015794',926804410480,37.4891667,-118.8466667,2.999,4.04,1,,4755,0
2177,b'nc21015555',926923039150,37.5118333,-118.8261667,0.498,4.0,1,,4756,0
2178,b'nc30501080',927753748240,37.5213333,-118.8265,4.653,4.0,1,,4756,0
2179,b'ci9090222',928250282670,32.379,-115.243,5.987,4.92,1,,6916,9
2180,b'nc21022062',928445787750,37.5371667,-118.805,0.753,4.3,1,,4756,3
2181,b'nc51086724',930323819100,40.3493333,-122.1415,3.526,4.04,1,,1727,0
2182,b'nc21031799',931143989490,40.318,-124.532,21.758,4.1,1,,263,1
2183,b'ci9095528',931717246890,35.731,-118.478,4.675,4.35,1,,4990,3
2184,b'ci9096656',932422167480,33.632,-116.717,12.904,4.15,1,,6084,1
2185,b'nc21037384',932776721260,40.3856667,-125.1216667,6.237,4.6,1,,39,6
2186,b'usp0009cef',933523582000,37.39,-117.08,7.6,5.7,1,,5929,17
2187,b'usp0009ceh',933523880470,37.399,-117.042,5.0,4.8,1,,5929,8
2188,b'usp0009cen',933524807000,37.38,-117.07,0.0,4.2,1,,5929,2
2189,b'usp0009cep',933524836930,37.351,-117.043,5.0,4.7,1,,5929,7
2190,b'usp0009cgb',933573913000,37.38,-117.07,2.6,5.1,1,,5929,11
2191,b'nc21044694',934938378940,37.9073333,-122.6865,7.659,4.6,1,,1323,6
2192,b'ci7143311',935499847440,31.981,-114.723,5.975,4.71,1,,7151,7
2193,b'ci9104506',936970802180,32.272,-115.233,5.987,4.8,1,,6915,8
2194,b'ci9105672',937810969180,34.322,-116.846,1.494,4.12,1,,6028,1
2195,b'nc21054737',938039233130,38.395,-122.6345,8.988,4.2,1,,1327,2
2196,b'usp0009f2g',938362538000,37.38,-117.1,9.0,4.5,1,,5864,5
2197,b'usp0009f2p',938376682000,37.37,-117.09,9.0,4.4,1,,5929,4
2198,b'usp0009fks',939405491000,37.36,-117.11,5.6,4.1,1,,5864,1
2199,b'ci9108652',940067204460,34.6033333,-116.265,13.73,7.1,1,,6396,31
2200,b'ci3327063',940067263760,33.232,-115.66,6.035,4.7,1,,6717,7
