y,month,d,h,minute,s,lon,lat,depth,mw
1979,10,12,13,48,28.4,165.63,-47.2,12,3.8743
1979,10,22,12,27,17.14,165.68,-46.89,12,3.8743
1984,12,28,2,24,13.75,177.56,-36.86,12,3.8743
1984,12,28,10,14,35.68,177.59,-36.74,12,3.8743
1984,12,30,0,25,56.55,177.65,-36.56,12,3.8743
1984,12,30,11,57,41.77,177.29,-36.54,12,3.8743
1984,12,30,17,10,51.97,177.4,-36.63,12,3.8743
1984,12,31,3,34,44.05,177.14,-37.01,12,3.8743
1984,12,31,4,15,30.86,177.41,-36.91,12,3.8743
1995,2,9,23,43,50.465,179.2186,-37.9926,12,3.8743
1995,2,11,15,27,43.501,179.4956,-37.9172,12,3.8743
1995,10,12,16,20,33.383,179.2995,-37.9548,12,3.8743
1999,7,22,12,44,16.02,179.1118,-37.9923,12,3.8743
1999,11,8,10,15,2.329,179.46,-37.4476,12,3.8743
2019,12,31,16,6,3.584,181.4686,-33.8659,12,3.8747
1997,3,2,12,56,39.411,177.9527,-36.1747,12,3.8753
2011,11,21,2,53,35.135,179.7347,-37.5472,12,3.8763
1972,11,13,15,11,28.81,176.04,-41.32,12,3.8764
1974,3,3,12,18,18.67,177.25,-36.54,12,3.8764
1976,5,4,14,29,55.1,167.78,-44.77,12,3.8764
1994,12,15,22,18,35.905,177.421,-37.2675,12,3.8764
1995,2,6,4,8,7.917,179.4004,-37.712,12,3.8764
1995,2,10,3,56,1.475,179.2811,-37.9661,12,3.8764
1995,2,17,1,5,45.858,179.5768,-37.2827,12,3.8764
1976,3,20,18,1,25.01,177.5,-39.2,12,3.8774
1981,3,9,1,6,35.22,166.91,-45.09,12,3.8774
1982,11,5,8,57,30.19,178.47,-40.52,12,3.8774
1983,5,15,7,51,57.2,165.36,-47.48,12,3.8774
1983,10,3,22,12,35.35,172.01,-41.53,12,3.8774
1995,2,5,23,55,7.494,179.5299,-37.7751,12,3.8774
1995,2,6,0,58,42.999,179.275,-37.568,12,3.8774
2016,12,14,7,17,18.853,179.1183,-35.0715,12,3.8782
1967,9,16,5,22,28.57,170.86,-43.27,12,3.8784
1968,10,10,17,46,29.2,171.9,-41.66,12,3.8784
1974,1,22,16,25,3.19,176.01,-39.77,12,3.8784
1979,6,4,7,16,42.7,180.06,-37.6,12,3.8784
1995,2,7,2,7,33.379,179.4128,-37.8351,12,3.8784
1999,6,30,2,33,5.841,169.4709,-44.5168,12,3.8784
2019,6,22,3,6,54.103,179.3757,-33.7219,12,3.8789
1965,1,29,3,56,2.71,175.85,-38.7,12,3.8794
1973,7,28,6,40,8.88,171.91,-41.72,12,3.8794
1973,11,17,16,53,21.34,177.75,-39.31,12,3.8794
1997,3,1,19,18,55.556,178.1713,-36.308,12,3.8794
2020,8,7,5,17,30.633,179.4943,-34.2346,12,3.8804
2019,6,13,12,1,54.839,179.5888,-33.9454,12,3.8813
1945,1,4,23,41,12.3,176.82,-40.05,12,3.8815
1946,11,21,16,9,54.84,176.66,-39.77,12,3.8815
1948,7,17,10,51,12.57,172.92,-41.4,12,3.8815
1949,6,12,9,27,21.63,173.09,-42.35,12,3.8815
1949,10,11,19,23,22.88,175.87,-41.3,12,3.8815
1952,5,20,8,26,46.59,168.51,-43.01,12,3.8815
1953,9,14,3,14,51.48,176.68,-40.64,12,3.8815
1953,12,21,2,4,59.23,176.24,-40.9,12,3.8815
1955,8,30,2,54,32.81,174.26,-41.36,12,3.8815
1956,3,21,15,32,44.67,175.7,-38.81,12,3.8815
1963,2,16,20,22,1,178.46,-35.83,12,3.8815
1968,5,23,19,18,52.47,172.2,-41.95,12,3.8815
1968,6,2,16,48,58.01,171.93,-41.83,12,3.8815
1968,7,14,20,41,10.7,174.93,-39.27,12,3.8815
1968,9,25,9,41,24.99,166.74,-46.41,12,3.8815
1972,12,5,23,52,51.46,175.7,-38.94,12,3.8815
1974,5,11,12,11,25.88,177.23,-36.58,12,3.8815
1974,9,21,8,17,34.7,168.01,-44.41,12,3.8815
1979,9,21,9,32,19.73,167.85,-44.43,12,3.8815
1983,6,19,15,47,20.26,179.25,-38.13,12,3.8815
1984,6,26,2,12,40.8,165.11,-46.74,12,3.8815
1984,12,29,4,53,50.31,177.44,-36.7,12,3.8815
1984,12,30,22,14,11.36,177.41,-36.91,12,3.8815
1985,1,13,15,47,10.7,177.47,-36.81,12,3.8815
1985,2,26,14,7,41.12,177.24,-36.86,12,3.8815
1985,3,1,19,22,14.55,177.24,-36.91,12,3.8815
1986,2,26,17,48,15.26,178.32,-36.22,12,3.8815
1994,12,15,16,47,8.65,177.3809,-37.1755,12,3.8815
1995,3,7,17,43,15.915,179.5079,-37.6295,12,3.8815
1976,12,7,16,30,24.57,174.92,-39.9,12,3.8825
1994,2,19,15,44,43.522,177.1691,-36.7738,12,3.8825
1994,5,10,21,32,57.174,177.151,-36.9642,12,3.8825
1994,12,15,14,21,53.267,177.5478,-36.9904,12,3.8825
1995,2,9,23,14,15.618,179.1924,-38.0231,12,3.8825
1999,5,24,8,53,0.747,165.3332,-47.2135,12,3.8825
2007,12,11,10,37,36.034,178.5409,-39.6047,12,3.8828
2020,8,5,3,14,48.414,181.6255,-32.6925,12,3.8829
1968,12,25,8,10,34.59,176.24,-40.8,12,3.8835
1970,7,3,17,22,44.33,179.31,-37.22,12,3.8835
1976,3,13,4,20,41.79,168.72,-44.21,12,3.8835
1980,2,16,9,32,6.1,165.27,-46.94,12,3.8835
1994,12,17,17,31,12.985,177.4056,-37.2902,12,3.8835
1998,1,9,16,27,32.92,165.6499,-47.6458,12,3.8835
2020,1,3,18,18,1.922,180.9469,-32.4382,12,3.8836
2020,5,9,11,6,15.738,165.7479,-48.3988,12,3.8836
2019,10,29,14,30,52.109,166.1066,-46.1721,12,3.8837
2020,6,23,6,4,52.048,181.7047,-34.2599,12,3.884
2019,11,28,0,9,50.771,177.7207,-32.2093,12,3.8841
1971,2,16,6,9,8.36,167.47,-44.63,12,3.8845
1972,4,16,5,10,13.85,175.12,-40.05,12,3.8845
1976,3,20,18,11,45.96,177.43,-39.22,12,3.8845
1976,9,1,9,34,7.67,177.08,-39.55,12,3.8845
1978,10,10,10,47,20.2,176.39,-37.65,12,3.8845
1952,10,6,8,19,49.69,174.3,-41.52,12,3.8855
1961,2,24,2,19,23.07,177.04,-38.53,12,3.8855
1962,5,9,17,29,12.16,178.22,-36.83,12,3.8855
1965,1,2,16,55,3.78,175.9,-38.65,12,3.8855
1973,11,21,1,50,8.95,177.91,-38.54,12,3.8855
1976,5,4,14,41,49.75,167.45,-44.66,12,3.8855
1976,12,21,17,33,9.84,177.54,-36.46,12,3.8855
1977,11,13,14,50,40.15,179.31,-36.27,12,3.8855
1990,4,22,17,40,52.925,179.2488,-37.345,12,3.8855
1995,2,6,0,1,33.686,179.0902,-37.6669,12,3.8855
1995,2,6,1,23,14.156,179.3122,-37.6809,12,3.8855
1995,2,7,20,34,26.599,179.2997,-37.9353,12,3.8855
1997,3,1,10,12,12.597,177.9968,-36.2992,12,3.8855
1999,2,19,22,8,48.425,181.042,-37.0513,12,3.8855
1975,7,15,7,35,21.66,176.14,-38.63,12,3.8866
1976,6,13,22,49,8.93,173.43,-39.61,12,3.8866
1985,8,25,12,54,40.6,174.98,-40.02,12,3.8866
1995,2,5,22,59,12.629,179.3167,-37.6712,12,3.8866
1995,2,9,10,57,27.507,178.6761,-38.0454,12,3.8866
2009,7,15,13,48,51.022,166.703,-45.4448,12,3.8866
2016,4,7,13,52,55.009,179.0105,-35.0008,12,3.8869
2009,7,15,13,6,41.718,166.5878,-45.5736,12,3.8872
1969,9,9,17,1,26.57,176.89,-40.85,12,3.8876
1973,11,4,12,9,47.41,172.64,-41.1,12,3.8876
1975,10,7,3,51,47.81,179.3,-38.14,12,3.8876
1987,1,12,3,59,35.077,174.4598,-42.2778,12,3.8876
1994,12,17,13,54,38.887,177.4714,-37.12,12,3.8876
1995,2,6,10,52,20.632,179.7425,-37.7613,12,3.8876
1972,7,10,9,52,57.03,172.46,-41.36,12,3.8886
1975,12,25,23,11,22.98,173.96,-40.35,12,3.8886
1994,3,31,18,4,35.813,166.9814,-45.2104,12,3.8886
1995,2,6,7,3,24.286,179.3568,-37.5075,12,3.8886
1995,2,6,9,13,53.324,179.4394,-37.8879,12,3.8886
1995,2,6,13,31,56.659,179.3526,-37.9724,12,3.8886
1995,2,25,5,40,6.47,179.6437,-37.5266,12,3.8886
1951,1,12,11,16,27.53,173.08,-42.69,12,3.8896
1951,2,5,21,22,30.81,173.25,-42.86,12,3.8896
1955,6,26,20,42,14.01,177.33,-37.74,12,3.8896
1961,6,27,13,0,53.13,174.67,-41.06,12,3.8896
1968,5,24,21,22,59.53,171.81,-41.95,12,3.8896
1971,11,12,16,46,14.72,172.3,-42.38,12,3.8896
1971,11,30,0,33,51.18,175.22,-40.34,12,3.8896
1975,11,10,5,42,4.83,178.26,-39.27,12,3.8896
1978,6,14,1,35,0.15,168.53,-44.22,12,3.8896
1978,7,11,21,50,20.4,166.2,-46.38,12,3.8896
1979,9,12,0,1,26.9,166.96,-45.19,12,3.8896
1983,5,18,19,42,36.22,165.48,-47.28,12,3.8896
1984,6,11,22,16,4.84,172.79,-42.22,12,3.8896
1984,12,28,14,27,54.42,177.56,-36.68,12,3.8896
1984,12,30,22,4,41.51,177.43,-36.76,12,3.8896
1985,1,1,20,40,53.07,177.48,-36.83,12,3.8896
1985,1,3,15,38,43.32,177.54,-36.84,12,3.8896
1985,1,5,11,9,41.9,177.47,-36.81,12,3.8896
1985,1,6,16,40,28.07,177.54,-36.75,12,3.8896
1985,1,8,7,24,17.47,177.37,-36.77,12,3.8896
1985,1,10,11,7,26.92,177.36,-36.69,12,3.8896
1985,1,13,18,46,20.8,177.47,-36.75,12,3.8896
1985,1,26,19,42,21.52,177.47,-36.89,12,3.8896
1967,4,20,4,40,49.7,175.84,-38.98,12,3.8906
1970,12,5,6,2,44.8,175.61,-40.87,12,3.8906
1993,8,29,13,45,15.486,178.6955,-35.5635,12,3.8906
1994,10,19,6,25,31.79,179.4649,-37.067,12,3.8906
1995,2,13,0,33,38.985,179.0684,-37.3588,12,3.8906
2005,1,3,20,38,47.966,179.8272,-37.3624,12,3.8914
1971,8,2,3,8,34.72,168.46,-44.45,12,3.8917
1990,8,22,17,7,9.185,172.161,-43.1679,12,3.8917
1995,4,26,9,9,23.139,176.3171,-40.4355,12,3.8917
2019,8,30,15,18,47.897,181.6205,-33.0886,12,3.8921
2019,5,21,23,29,13.468,180.394,-34.8954,12,3.8922
1968,5,23,21,32,55.37,171.79,-41.87,12,3.8927
1968,12,26,7,27,28.53,165.26,-47.45,12,3.8927
1985,9,5,5,37,19.75,179.69,-37.45,12,3.8927
1989,10,9,6,59,33.804,173.4153,-39.6418,12,3.8927
1996,4,10,2,35,44.399,171.4539,-42.9956,12,3.8927
1981,5,25,13,6,25,166.1,-46.45,12,3.8937
1995,2,6,11,59,50.08,179.2723,-37.4528,12,3.8937
1997,3,1,15,42,28.079,177.6896,-36.246,12,3.8937
1951,2,10,8,32,22.56,176.8,-40.19,12,3.8947
1962,10,10,23,26,20.34,174.29,-40.2,12,3.8947
1967,3,25,17,5,55.54,172.73,-41.1,12,3.8947
1979,4,21,2,58,12.01,174.9,-40.16,12,3.8947
1984,12,28,3,39,19.01,177.7,-36.57,12,3.8947
1984,12,28,5,28,4.91,177.49,-36.59,12,3.8947
1984,12,29,2,23,50.69,177.56,-36.6,12,3.8947
1984,12,30,13,51,48.27,177.58,-36.62,12,3.8947
1984,12,30,14,49,26.94,177.49,-36.69,12,3.8947
1984,12,31,5,21,7.61,177.42,-36.71,12,3.8947
1984,12,31,7,23,35.63,177.42,-36.68,12,3.8947
1984,12,31,10,55,41.66,177.29,-37.27,12,3.8947
1988,5,18,21,50,8.834,168.524,-44.0433,12,3.8947
1995,2,9,23,53,52.322,179.2643,-37.9954,12,3.8947
1996,12,2,19,14,29.579,173.8643,-41.9666,12,3.8947
2009,7,15,11,22,41.805,166.529,-45.7789,12,3.8947
2020,8,22,22,21,5.991,181.58,-33.9113,12,3.8955
1970,10,8,6,34,31.08,178.38,-39.15,12,3.8957
2020,4,15,21,43,18.57,180.0609,-35.1215,12,3.8964
1968,5,23,23,1,42.12,171.86,-41.86,12,3.8968
1969,8,15,2,37,13.25,172.34,-40.91,12,3.8968
1975,12,26,6,40,20.4,171.77,-42.71,12,3.8968
1976,1,18,9,48,13.73,166.49,-45.59,12,3.8968
1981,6,10,2,9,13.49,172.8,-42.03,12,3.8968
1994,12,16,10,1,28.117,177.4324,-37.4002,12,3.8968
1995,2,11,21,58,31.71,179.2553,-37.968,12,3.8968
2001,4,12,0,3,18.349,179.1478,-38.3871,12,3.8968
1951,9,24,9,57,35.61,175.11,-40.04,12,3.8978
1968,6,1,0,20,53.39,172,-41.84,12,3.8978
1974,8,28,10,21,37.32,175.05,-40.15,12,3.8978
1977,9,22,7,57,54.7,180.44,-36.58,12,3.8978
1978,3,24,11,43,3.62,177.85,-36.82,12,3.8978
1986,1,21,14,22,17.7,165.95,-46.14,12,3.8978
1994,12,20,16,35,25.426,177.5045,-37.0832,12,3.8978
1995,2,8,11,6,17.537,179.4358,-37.417,12,3.8978
1997,2,28,21,15,49.656,177.9255,-36.3076,12,3.8978
2018,11,25,1,32,31.477,165.4538,-47.8997,12,3.898
2020,5,29,22,56,34.882,174.4816,-41.6162,12,3.8983
2007,1,23,7,21,3.179,178.7374,-37.8944,12,3.8987
1996,8,15,10,37,38.45,165.8076,-45.4275,12,3.8988
1997,2,28,22,22,43.375,177.9211,-36.3711,12,3.8988
2009,7,16,22,55,46.659,165.971,-46.0674,12,3.899
2013,5,18,8,0,3.103,165.4602,-48.5804,12,3.8993
1985,6,8,8,15,15.9,177.94,-36.68,12,3.8998
1994,12,16,22,54,28.587,177.4177,-37.1083,12,3.8998
1995,2,8,11,9,34.877,179.3552,-37.7375,12,3.8998
2019,3,10,12,19,1.353,180.9215,-32.1736,12,3.8999
1941,4,29,8,14,12,175.5,-41.5,12,3.9
1942,7,9,17,39,32.4,175.44,-40.82,12,3.9
1942,9,17,11,49,24.99,175.84,-41.2,12,3.9
1942,10,5,13,7,41,177.1,-39.7,12,3.9
1943,5,25,19,18,26.43,175.7,-40.9,12,3.9
1943,7,23,17,25,32.42,175.62,-41.01,12,3.9
1943,8,18,23,22,34.92,175,-40.2,12,3.9
1943,12,4,21,15,36.59,175.45,-40.87,12,3.9
1944,1,10,4,43,57.81,176.02,-38.97,12,3.9
1944,10,12,8,10,54.6,171.59,-43.27,12,3.9
1945,2,14,16,20,10.26,175.92,-36.65,12,3.9
1946,4,8,14,10,37.64,174.8,-40.2,12,3.9
1946,6,10,18,22,28.46,173.5,-42.6,12,3.9
1947,5,19,12,12,26.82,178.29,-39.05,12,3.9
1947,8,14,13,58,19.12,166.5,-46.5,12,3.9
1947,8,14,17,39,36.12,166.5,-46.5,12,3.9
1947,8,26,12,12,28.65,174.51,-40.2,12,3.9
1947,10,26,9,27,43.66,175.23,-40.22,12,3.9
1948,3,24,13,23,12.66,174.25,-40.25,12,3.9
1948,7,26,14,20,42.61,178.58,-38.81,12,3.9
1948,8,19,12,25,53.63,178.4,-38.8,12,3.9
1950,3,14,0,43,25.2,177.25,-37.75,12,3.9
1950,9,15,1,54,11.49,177.5,-38.25,12,3.9
1954,8,24,21,6,21.69,176.5,-38,12,3.9
1960,2,11,16,4,51.7,175.8,-37.8,12,3.9
1961,12,27,23,58,23,176.4,-41.4,12,3.9
2006,11,27,15,48,24.535,166.7724,-45.0652,12,3.9
2008,4,2,20,40,20.374,171.7284,-43.1418,12,3.9
2008,10,24,19,56,10.883,166.7988,-45.1099,12,3.9
2008,11,3,4,31,25.503,166.9389,-44.9628,12,3.9
2009,4,14,23,2,7.271,167.7892,-46.1433,12,3.9
2009,7,16,19,27,7.301,166.1662,-46.0375,12,3.9
2009,9,26,20,32,57.928,168.1711,-44.4657,12,3.9
2009,10,31,17,1,12.354,169.068,-44.001,12,3.9
2010,8,2,5,4,44.983,177.1958,-37.104,12,3.9
2011,6,7,15,15,7.269,173.1685,-42.3173,12,3.9
2011,6,21,7,35,6.198,171.7659,-43.7015,12,3.9
2012,3,20,9,8,28.483,165.879,-46.216,12,3.9
2014,9,17,0,53,25.535,165.5735,-47.6283,12,3.9
2015,11,8,15,3,54.572,165.6487,-47.6139,12,3.9
2019,2,10,18,17,37.795,174.9628,-35.7849,12,3.9
2020,2,8,9,13,53.935,166.8884,-45.3669,12,3.9
2007,10,14,19,59,41.341,177.1534,-36.6558,12,3.9001
2020,5,6,9,50,37.207,164.3058,-49.7178,12,3.9004
1952,12,6,13,42,13.51,176.59,-38.48,12,3.9008
1962,7,22,19,16,34.02,178.66,-37.8,12,3.9008
1968,2,17,21,24,34.27,167.61,-44.38,12,3.9008
1968,5,24,13,31,15.75,171.9,-41.65,12,3.9008
1968,10,20,18,13,6.55,177.8,-36.46,12,3.9008
1997,3,1,21,0,10.014,177.8868,-36.2844,12,3.9008
1998,2,3,2,25,33.754,165.5201,-47.5826,12,3.9008
2017,3,5,6,35,26.045,165.6164,-47.4569,12,3.9013
1972,2,15,15,12,45.62,175.81,-39.24,12,3.9019
1990,9,7,9,54,12.928,165.9122,-47.4702,12,3.9019
1995,2,5,22,56,20.781,179.5125,-37.7559,12,3.9019
1995,2,6,1,32,33.168,179.398,-37.7835,12,3.9019
1995,2,10,1,52,19.623,179.1666,-38.1107,12,3.9019
1996,3,26,0,38,31.245,179.8896,-36.4336,12,3.9019
2020,7,6,11,5,4.354,182.4416,-34.1733,12,3.9025
1966,10,24,17,6,23.2,177.36,-37.74,12,3.9029
1970,9,27,11,17,18.45,165.97,-46.18,12,3.9029
1976,5,4,16,23,58.65,167.63,-44.67,12,3.9029
1979,10,13,6,13,20.8,165.23,-46.83,12,3.9029
1979,10,13,6,54,55.6,166.31,-46.5,12,3.9029
1985,1,18,22,3,11.43,177.44,-36.57,12,3.9029
1985,5,8,8,55,24.11,177.26,-37.36,12,3.9029
1995,2,7,3,40,13.471,179.4998,-37.6778,12,3.9029
1997,2,28,22,38,57.164,177.8888,-36.2759,12,3.9029
1997,3,3,23,8,51.208,177.6425,-36.4681,12,3.9029
1999,9,24,13,37,28.36,179.2893,-35.4602,12,3.9029
2020,8,19,19,7,55.233,164.9841,-48.6457,12,3.9035
1968,5,25,21,7,29.4,172,-41.7,12,3.9039
1968,7,4,11,32,59.7,168.35,-44.22,12,3.9039
1995,2,6,12,57,39.557,179.309,-37.9104,12,3.9039
2020,6,26,17,27,34.441,179.0313,-36.6303,12,3.9039
2006,7,7,1,7,28.916,179.3751,-38.2274,12,3.9043
2020,6,21,1,28,21.944,180.0717,-34.6706,12,3.9044
1963,2,1,18,43,4.69,173.46,-41.64,12,3.9049
1968,2,6,19,3,7.98,177.45,-37.02,12,3.9049
1970,3,15,23,27,0.07,174.39,-40.23,12,3.9049
1974,5,8,11,42,14.1,165.75,-47.46,12,3.9049
1979,10,18,5,8,15.98,165.25,-46.98,12,3.9049
1995,2,10,2,0,15.043,179.1355,-38.1125,12,3.9049
1997,8,23,11,6,8.275,165.1905,-47.1923,12,3.9049
1998,6,29,19,54,22.058,165.5197,-47.6562,12,3.9049
2009,7,15,11,22,26.626,166.4438,-45.5243,12,3.905
1963,9,25,8,57,48.8,177.2,-38.55,12,3.9059
1969,1,28,4,44,4.14,177.91,-42.08,12,3.9059
1974,3,5,1,41,4.42,177.24,-36.55,12,3.9059
1979,7,26,11,1,48.9,177.82,-37.21,12,3.9059
1994,8,13,22,27,9.603,177.3834,-36.4179,12,3.9059
1995,2,6,14,33,29.157,179.3084,-37.9141,12,3.9059
1995,2,6,15,36,10.936,179.3861,-37.8313,12,3.9059
1997,2,28,18,6,42.935,177.7297,-36.3,12,3.9059
2019,11,19,12,52,32.486,181.7144,-32.6055,12,3.9067
1974,4,4,0,42,3.51,176.75,-36.7,12,3.907
1974,12,20,14,41,43.34,167.96,-44.43,12,3.907
1975,10,3,16,43,44.35,165.9,-48.12,12,3.907
1981,4,6,15,45,9.21,168.77,-44.24,12,3.907
1995,1,6,2,1,16.959,177.5385,-36.9956,12,3.907
1995,2,9,19,14,13.085,179.2612,-37.9048,12,3.907
1995,2,12,20,4,15.695,179.469,-37.8265,12,3.907
1996,6,4,8,7,1.388,179.4033,-37.547,12,3.907
1972,4,23,20,10,29.1,169.62,-43.82,12,3.908
1973,12,29,19,58,13.3,177.81,-36.99,12,3.908
1983,6,18,13,4,26.23,168.69,-44.13,12,3.908
1995,2,10,23,0,45.456,179.084,-38.1904,12,3.908
2003,9,5,6,58,36.51,178.516,-36.9454,12,3.908
1969,9,5,14,4,47.43,177.26,-39.92,12,3.909
1970,3,25,8,1,28.72,179.1,-37.72,12,3.909
1995,2,6,17,33,47.522,179.5273,-37.6614,12,3.909
1995,2,9,8,54,18.437,179.2724,-37.4649,12,3.909
1995,4,7,23,30,29.238,179.3265,-37.4753,12,3.909
1974,12,11,16,9,36.2,179.56,-37.63,12,3.91
1976,4,19,15,40,51.76,177.51,-39.36,12,3.91
1995,2,11,4,47,12.309,179.3782,-37.2823,12,3.91
2011,11,16,2,28,13.59,179.765,-37.5566,12,3.91
1994,4,15,10,3,55.008,166.7879,-45.1708,12,3.911
1995,1,6,6,2,45.814,177.5201,-37.0272,12,3.911
1995,2,6,12,22,25.614,179.2719,-37.8235,12,3.911
1995,2,11,19,50,18.813,179.3725,-37.9023,12,3.911
1997,2,19,8,0,27.946,172.6783,-42.3108,12,3.911
2000,8,8,16,20,59.735,167.5129,-45.6875,12,3.911
1970,11,3,19,24,6.12,177.99,-36.32,12,3.9121
1998,7,25,6,15,4.258,179.2026,-35.7511,12,3.9121
1995,2,10,2,17,13.958,179.3133,-38.01,12,3.9131
1997,2,2,15,53,46.648,180.1518,-40.1019,12,3.9131
1997,9,25,5,8,13.641,173.3915,-42.6184,12,3.9131
1995,2,6,2,1,11.552,179.5193,-37.7314,12,3.9141
1995,3,21,16,53,48.498,179.3129,-37.4892,12,3.9141
1997,3,2,13,42,38.145,177.834,-35.8567,12,3.9141
1997,3,2,15,53,38.061,178.0741,-36.3245,12,3.9141
2008,11,11,18,46,50.416,179.3473,-37.5275,12,3.9148
1934,3,5,15,24,25.26,175.89,-40.55,12,3.9151
1934,3,13,1,0,22.21,176.1,-40.5,12,3.9151
1934,4,14,8,18,0,175.6,-40.8,12,3.9151
1934,4,14,8,48,0,175.6,-40.8,12,3.9151
1942,2,22,13,4,28.7,177.41,-38.45,12,3.9151
1942,6,25,15,10,15.59,171.39,-42.91,12,3.9151
1942,6,25,17,23,37.45,175.25,-40.96,12,3.9151
1942,6,29,4,48,45.21,175.32,-41.65,12,3.9151
1942,7,8,4,21,16.25,173.76,-40.1,12,3.9151
1942,9,30,8,11,39.54,175.4,-39.1,12,3.9151
1943,1,29,12,38,15.29,176.99,-39.94,12,3.9151
1943,4,7,15,23,32.01,177.8,-39.25,12,3.9151
1943,4,10,17,37,44.98,176.35,-40.67,12,3.9151
1943,5,5,6,17,51.47,173.49,-41.45,12,3.9151
1944,2,2,12,2,54.54,173.79,-40.95,12,3.9151
1944,4,13,9,41,57.14,174.8,-40.28,12,3.9151
1944,5,25,6,8,22.24,179.62,-38.15,12,3.9151
1944,5,31,8,2,4.99,176.72,-39.71,12,3.9151
1944,11,22,1,45,18.89,176.17,-41.11,12,3.9151
1945,9,26,18,46,12.62,172.92,-40.92,12,3.9151
1945,10,18,1,33,37,176.77,-39.69,12,3.9151
1945,11,12,12,52,29.75,172.86,-41.26,12,3.9151
1946,5,8,19,12,34.2,177.75,-40.45,12,3.9151
1946,6,3,15,30,11.7,176.12,-38.43,12,3.9151
1946,6,13,20,2,24.93,172.94,-41.85,12,3.9151
1946,9,26,19,29,0.25,168.58,-42.21,12,3.9151
1946,10,15,2,39,31.93,172.4,-41,12,3.9151
1948,2,18,3,57,58.74,172.7,-43.02,12,3.9151
1948,4,25,19,4,33.78,172.26,-41.76,12,3.9151
1948,9,4,8,20,21.55,177.34,-39.82,12,3.9151
1948,9,9,16,29,12.5,175.82,-39.93,12,3.9151
1948,11,23,8,46,44.3,172,-42.5,12,3.9151
1948,12,19,2,54,17.27,172.7,-42.34,12,3.9151
1949,2,21,18,6,10.78,175.69,-40.09,12,3.9151
1949,3,7,20,17,22.27,176.58,-40.48,12,3.9151
1949,3,16,17,7,38.4,172.98,-40.62,12,3.9151
1949,8,2,3,47,45.84,174.19,-42.03,12,3.9151
1950,5,26,0,14,39.4,173.6,-41.86,12,3.9151
1951,2,7,11,0,24.75,174.26,-40.4,12,3.9151
1952,5,7,4,43,1.4,173.82,-41.11,12,3.9151
1952,5,20,6,22,21.04,178.45,-38.32,12,3.9151
1953,7,4,2,15,41.8,175.63,-38.84,12,3.9151
1953,12,10,12,17,44.49,174.23,-41.29,12,3.9151
1954,4,4,2,9,2.45,177.96,-38.96,12,3.9151
1956,2,8,23,14,1.69,177.89,-38.73,12,3.9151
1956,3,16,9,58,54.48,175.18,-41.59,12,3.9151
1959,10,19,5,49,32.62,172.49,-41.17,12,3.9151
1960,5,13,2,19,5.09,167.78,-44.39,12,3.9151
1960,5,14,7,27,57.18,167.7,-44.2,12,3.9151
1960,5,24,14,55,57.27,167.7,-44.2,12,3.9151
1960,5,25,4,52,39.81,167.7,-44.2,12,3.9151
1960,5,28,10,24,21.29,167.29,-44.56,12,3.9151
1960,11,28,8,40,35.14,176.79,-40.7,12,3.9151
1961,3,26,9,31,37,178.48,-37.58,12,3.9151
1961,7,22,15,27,0.59,167.65,-44.43,12,3.9151
1962,5,4,14,3,53.46,176.66,-41.02,12,3.9151
1962,9,22,17,33,6.86,167.82,-44.7,12,3.9151
1965,1,2,15,4,23.62,175.87,-38.67,12,3.9151
1968,5,23,21,17,15.17,171.83,-41.69,12,3.9151
1968,5,23,22,29,30.82,171.89,-41.88,12,3.9151
1968,5,28,23,23,22.58,171.74,-41.91,12,3.9151
1968,5,30,23,11,30.19,171.89,-41.85,12,3.9151
1968,8,19,6,31,34.92,167.57,-44.66,12,3.9151
1969,12,30,20,19,30.44,166.2,-45.59,12,3.9151
1970,7,31,0,15,40.99,168,-44.19,12,3.9151
1972,6,23,8,40,34.88,175.63,-37.57,12,3.9151
1974,2,28,19,8,13.56,176.99,-36.64,12,3.9151
1975,5,1,23,9,41.9,177.32,-39.44,12,3.9151
1976,3,2,20,51,11.24,166.95,-46.46,12,3.9151
1977,7,22,1,37,53.35,178.32,-38.41,12,3.9151
1979,1,19,4,32,55.8,171.88,-43.25,12,3.9151
1979,2,17,22,32,58.6,175.09,-40.05,12,3.9151
1979,10,30,17,23,35.7,165.36,-46.32,12,3.9151
1979,12,10,10,54,2.45,165.85,-47.28,12,3.9151
1983,6,23,13,58,35.96,169,-44,12,3.9151
1984,12,28,0,58,30.06,177.62,-36.62,12,3.9151
1984,12,28,9,18,23.47,177.55,-36.7,12,3.9151
1984,12,28,9,52,40.09,177.63,-36.67,12,3.9151
1984,12,28,14,20,23.92,177.6,-36.71,12,3.9151
1984,12,29,3,26,4.25,177.43,-36.61,12,3.9151
1984,12,30,1,37,29.72,177.52,-36.67,12,3.9151
1984,12,30,11,18,12.83,177.6,-36.62,12,3.9151
1984,12,30,12,25,56.51,177.56,-36.53,12,3.9151
1984,12,30,15,4,51.71,177.45,-36.67,12,3.9151
1984,12,30,21,49,6.58,177.48,-36.77,12,3.9151
1985,1,1,23,10,1.4,177.52,-36.71,12,3.9151
1985,1,2,9,14,5.69,177.33,-36.98,12,3.9151
1985,1,2,13,26,35.28,177.44,-36.9,12,3.9151
1985,1,4,5,44,48.61,177.58,-36.75,12,3.9151
1985,1,5,15,43,6.57,177.61,-36.58,12,3.9151
